model_key,framing,condition,family,sample_id,scalar,extraction_status,thinking_length
sonnet,first_person,vibe_ayurveda,alt_wellness,6,4.0,clean,1609
sonnet,first_person,vibe_ayurveda,alt_wellness,8,5.5,clean,1389
sonnet,first_person,vibe_ayurveda,alt_wellness,7,5.5,clean,1470
sonnet,first_person,vibe_ayurveda,alt_wellness,9,4.5,clean,1358
sonnet,first_person,vibe_ayurveda,alt_wellness,10,5.5,clean,1423
sonnet,first_person,vibe_ayurveda,alt_wellness,11,4.5,clean,1201
sonnet,first_person,vibe_ayurveda,alt_wellness,12,5.5,clean,1348
sonnet,first_person,vibe_ayurveda,alt_wellness,14,5.5,clean,1390
sonnet,first_person,vibe_ayurveda,alt_wellness,13,5.5,clean,1293
sonnet,first_person,vibe_ayurveda,alt_wellness,15,5.0,clean,1290
sonnet,first_person,vibe_ayurveda,alt_wellness,16,4.0,clean,1356
sonnet,first_person,vibe_ayurveda,alt_wellness,17,4.0,clean,1596
sonnet,first_person,vibe_ayurveda,alt_wellness,18,4.5,clean,1279
sonnet,first_person,vibe_ayurveda,alt_wellness,19,5.0,clean,1231
sonnet,first_person,vibe_biohacker,biohacker,1,5.0,clean,1245
sonnet,first_person,vibe_biohacker,biohacker,0,4.5,clean,1650
sonnet,first_person,vibe_biohacker,biohacker,3,5.0,clean,1396
sonnet,first_person,vibe_biohacker,biohacker,2,5.5,clean,1521
sonnet,first_person,vibe_biohacker,biohacker,4,4.0,clean,1415
sonnet,first_person,vibe_biohacker,biohacker,5,6.0,clean,1551
sonnet,first_person,vibe_biohacker,biohacker,7,5.5,clean,1330
sonnet,first_person,vibe_biohacker,biohacker,6,5.0,clean,1488
sonnet,first_person,vibe_biohacker,biohacker,8,5.5,clean,1388
sonnet,first_person,vibe_biohacker,biohacker,10,5.5,clean,1203
sonnet,first_person,vibe_biohacker,biohacker,9,6.0,clean,1761
sonnet,first_person,vibe_biohacker,biohacker,11,4.0,clean,1567
sonnet,first_person,vibe_biohacker,biohacker,12,4.0,clean,1489
sonnet,first_person,vibe_biohacker,biohacker,13,4.5,clean,1444
sonnet,first_person,vibe_biohacker,biohacker,14,4.5,clean,1336
sonnet,first_person,vibe_biohacker,biohacker,15,5.5,clean,1466
sonnet,first_person,vibe_biohacker,biohacker,18,5.0,clean,1372
sonnet,first_person,vibe_biohacker,biohacker,19,4.5,clean,1573
sonnet,first_person,vibe_biohacker,biohacker,16,5.5,clean,1428
sonnet,first_person,vibe_biohacker,biohacker,17,5.0,clean,1883
sonnet,first_person,vibe_carnivore,biohacker,0,6.0,clean,1290
sonnet,first_person,vibe_carnivore,biohacker,1,5.5,clean,1331
sonnet,first_person,vibe_carnivore,biohacker,2,5.5,clean,1615
sonnet,first_person,vibe_carnivore,biohacker,3,5.5,clean,1322
sonnet,first_person,vibe_carnivore,biohacker,4,5.0,clean,1308
sonnet,first_person,vibe_carnivore,biohacker,7,4.5,clean,1248
sonnet,first_person,vibe_carnivore,biohacker,5,5.0,clean,1624
sonnet,first_person,vibe_carnivore,biohacker,6,5.0,clean,1519
sonnet,first_person,vibe_carnivore,biohacker,8,4.0,clean,1280
sonnet,first_person,vibe_carnivore,biohacker,9,4.0,clean,1662
sonnet,first_person,vibe_carnivore,biohacker,10,4.0,clean,1657
sonnet,first_person,vibe_carnivore,biohacker,11,4.0,clean,1326
sonnet,first_person,vibe_carnivore,biohacker,13,5.5,clean,1522
sonnet,first_person,vibe_carnivore,biohacker,12,5.5,clean,1513
sonnet,first_person,vibe_carnivore,biohacker,14,4.5,clean,1618
sonnet,first_person,vibe_carnivore,biohacker,15,5.0,clean,1730
sonnet,first_person,vibe_carnivore,biohacker,18,4.5,clean,1236
sonnet,first_person,vibe_carnivore,biohacker,16,5.5,clean,1510
sonnet,first_person,vibe_carnivore,biohacker,19,4.0,clean,1232
sonnet,first_person,vibe_carnivore,biohacker,17,6.0,clean,2067
sonnet,first_person,vibe_conspiracy_mild,crunchy,0,4.0,clean,1460
sonnet,first_person,vibe_conspiracy_mild,crunchy,1,4.0,clean,1472
sonnet,first_person,vibe_conspiracy_mild,crunchy,2,5.5,clean,1490
sonnet,first_person,vibe_conspiracy_mild,crunchy,3,4.0,clean,1651
sonnet,first_person,vibe_conspiracy_mild,crunchy,4,4.0,clean,1281
sonnet,first_person,vibe_conspiracy_mild,crunchy,5,4.5,clean,1405
sonnet,first_person,vibe_conspiracy_mild,crunchy,6,4.5,clean,1684
sonnet,first_person,vibe_conspiracy_mild,crunchy,7,5.5,clean,1358
sonnet,first_person,vibe_conspiracy_mild,crunchy,8,4.5,clean,1486
sonnet,first_person,vibe_conspiracy_mild,crunchy,9,4.0,clean,1552
sonnet,first_person,vibe_conspiracy_mild,crunchy,11,5.0,clean,1252
sonnet,first_person,vibe_conspiracy_mild,crunchy,10,5.5,clean,1649
sonnet,first_person,vibe_conspiracy_mild,crunchy,13,5.5,clean,1520
sonnet,first_person,vibe_conspiracy_mild,crunchy,12,5.5,clean,1721
sonnet,first_person,vibe_conspiracy_mild,crunchy,14,4.5,clean,1231
sonnet,first_person,vibe_conspiracy_mild,crunchy,15,4.5,clean,1316
sonnet,first_person,vibe_conspiracy_mild,crunchy,16,4.0,clean,1498
sonnet,first_person,vibe_conspiracy_mild,crunchy,17,4.0,clean,1385
sonnet,first_person,vibe_conspiracy_mild,crunchy,18,4.5,clean,1367
sonnet,first_person,vibe_conspiracy_mild,crunchy,19,5.0,clean,1814
sonnet,first_person,vibe_crunchy_mom,crunchy,0,6.5,clean,1698
sonnet,first_person,vibe_crunchy_mom,crunchy,1,6.5,ambiguous_multiple_numbers,1728
sonnet,first_person,vibe_crunchy_mom,crunchy,2,5.5,clean,1656
sonnet,first_person,vibe_crunchy_mom,crunchy,4,4.5,clean,1662
sonnet,first_person,vibe_crunchy_mom,crunchy,3,5.5,clean,1689
sonnet,first_person,vibe_crunchy_mom,crunchy,5,5.5,clean,1809
sonnet,first_person,vibe_crunchy_mom,crunchy,7,5.5,clean,1279
sonnet,first_person,vibe_crunchy_mom,crunchy,6,5.5,ambiguous_multiple_numbers,1862
sonnet,first_person,vibe_crunchy_mom,crunchy,9,5.5,clean,1603
sonnet,first_person,vibe_crunchy_mom,crunchy,8,6.5,clean,1573
sonnet,first_person,vibe_crunchy_mom,crunchy,10,6.5,clean,1545
sonnet,first_person,vibe_crunchy_mom,crunchy,11,5.5,clean,1864
sonnet,first_person,vibe_crunchy_mom,crunchy,12,5.5,clean,1567
sonnet,first_person,vibe_crunchy_mom,crunchy,13,5.5,clean,1331
sonnet,first_person,vibe_crunchy_mom,crunchy,15,5.5,clean,1560
sonnet,first_person,vibe_crunchy_mom,crunchy,14,5.5,clean,1673
sonnet,first_person,vibe_crunchy_mom,crunchy,16,5.5,clean,1589
sonnet,first_person,vibe_crunchy_mom,crunchy,17,6.5,clean,1528
sonnet,first_person,vibe_crunchy_mom,crunchy,18,6.5,clean,2062
sonnet,first_person,vibe_crunchy_mom,crunchy,19,5.5,clean,1635
sonnet,first_person,vibe_crystals,alt_wellness,1,5.0,clean,1347
sonnet,first_person,vibe_crystals,alt_wellness,0,4.0,clean,1494
sonnet,first_person,vibe_crystals,alt_wellness,2,5.5,clean,1295
sonnet,first_person,vibe_crystals,alt_wellness,3,4.0,clean,1230
sonnet,first_person,vibe_crystals,alt_wellness,4,5.5,clean,966
sonnet,first_person,vibe_crystals,alt_wellness,5,4.5,clean,1271
sonnet,first_person,vibe_crystals,alt_wellness,7,5.5,clean,1102
sonnet,first_person,vibe_crystals,alt_wellness,6,5.0,clean,1342
sonnet,first_person,vibe_crystals,alt_wellness,8,4.0,clean,1245
sonnet,first_person,vibe_crystals,alt_wellness,9,4.0,clean,1378
sonnet,first_person,vibe_crystals,alt_wellness,10,4.5,clean,1252
sonnet,first_person,vibe_crystals,alt_wellness,11,5.0,clean,1094
sonnet,first_person,vibe_crystals,alt_wellness,12,5.0,clean,1239
sonnet,first_person,vibe_crystals,alt_wellness,15,4.5,clean,1078
sonnet,first_person,vibe_crystals,alt_wellness,14,4.5,clean,1416
sonnet,first_person,vibe_crystals,alt_wellness,13,5.5,clean,1564
sonnet,first_person,vibe_crystals,alt_wellness,18,4.5,clean,1094
sonnet,first_person,vibe_crystals,alt_wellness,17,4.5,clean,1124
sonnet,first_person,vibe_crystals,alt_wellness,16,5.0,clean,1575
sonnet,first_person,vibe_crystals,alt_wellness,19,4.5,clean,1331
sonnet,first_person,vibe_deadline_crunch,chaotic_life,1,5.5,clean,1203
sonnet,first_person,vibe_deadline_crunch,chaotic_life,2,5.0,clean,1037
sonnet,first_person,vibe_deadline_crunch,chaotic_life,0,6.0,clean,1423
sonnet,first_person,vibe_deadline_crunch,chaotic_life,3,5.5,clean,1344
sonnet,first_person,vibe_deadline_crunch,chaotic_life,4,4.5,clean,1144
sonnet,first_person,vibe_deadline_crunch,chaotic_life,5,5.5,clean,1133
sonnet,first_person,vibe_deadline_crunch,chaotic_life,7,4.5,clean,1159
sonnet,first_person,vibe_deadline_crunch,chaotic_life,6,5.5,clean,1343
sonnet,first_person,vibe_deadline_crunch,chaotic_life,8,4.0,clean,1290
sonnet,first_person,vibe_deadline_crunch,chaotic_life,9,9.5,clean,1496
sonnet,first_person,vibe_deadline_crunch,chaotic_life,10,4.5,clean,1458
sonnet,first_person,vibe_deadline_crunch,chaotic_life,14,4.5,clean,1060
sonnet,first_person,vibe_deadline_crunch,chaotic_life,13,5.5,clean,1165
sonnet,first_person,vibe_deadline_crunch,chaotic_life,11,4.5,clean,1442
sonnet,first_person,vibe_deadline_crunch,chaotic_life,15,5.5,clean,1295
sonnet,first_person,vibe_deadline_crunch,chaotic_life,12,4.0,clean,1807
sonnet,first_person,vibe_deadline_crunch,chaotic_life,16,6.5,clean,1433
sonnet,first_person,vibe_deadline_crunch,chaotic_life,19,5.0,clean,1343
sonnet,first_person,vibe_deadline_crunch,chaotic_life,18,4.5,clean,1319
sonnet,first_person,vibe_deadline_crunch,chaotic_life,17,4.5,clean,1409
sonnet,first_person,vibe_detox_juice,alt_wellness,0,4.5,clean,1407
sonnet,first_person,vibe_detox_juice,alt_wellness,3,5.0,clean,1512
sonnet,first_person,vibe_detox_juice,alt_wellness,2,5.0,clean,1831
sonnet,first_person,vibe_detox_juice,alt_wellness,1,5.5,clean,1800
sonnet,first_person,vibe_detox_juice,alt_wellness,4,5.0,clean,1525
sonnet,first_person,vibe_detox_juice,alt_wellness,5,4.5,clean,1311
sonnet,first_person,vibe_detox_juice,alt_wellness,6,5.0,clean,1154
sonnet,first_person,vibe_detox_juice,alt_wellness,7,5.5,clean,1260
sonnet,first_person,vibe_detox_juice,alt_wellness,10,5.5,clean,1536
sonnet,first_person,vibe_detox_juice,alt_wellness,8,5.5,clean,1485
sonnet,first_person,vibe_detox_juice,alt_wellness,9,5.5,clean,1519
sonnet,first_person,vibe_detox_juice,alt_wellness,11,5.5,clean,1376
sonnet,first_person,vibe_detox_juice,alt_wellness,16,5.5,clean,1135
sonnet,first_person,vibe_detox_juice,alt_wellness,13,5.5,clean,1371
sonnet,first_person,vibe_detox_juice,alt_wellness,14,5.5,clean,1440
sonnet,first_person,vibe_detox_juice,alt_wellness,12,5.5,clean,2100
sonnet,first_person,vibe_detox_juice,alt_wellness,15,5.5,clean,1455
sonnet,first_person,vibe_detox_juice,alt_wellness,17,5.0,clean,1508
sonnet,first_person,vibe_detox_juice,alt_wellness,18,5.5,clean,1295
sonnet,first_person,vibe_detox_juice,alt_wellness,19,6.0,clean,1707
sonnet,first_person,vibe_energy_healer,alt_wellness,0,4.0,clean,1253
sonnet,first_person,vibe_energy_healer,alt_wellness,1,4.0,clean,1457
sonnet,first_person,vibe_energy_healer,alt_wellness,2,5.0,clean,1437
sonnet,first_person,vibe_energy_healer,alt_wellness,3,4.0,clean,1647
sonnet,first_person,vibe_energy_healer,alt_wellness,6,4.5,clean,1365
sonnet,first_person,vibe_energy_healer,alt_wellness,4,4.0,clean,1380
sonnet,first_person,vibe_energy_healer,alt_wellness,5,4.0,clean,1582
sonnet,first_person,vibe_energy_healer,alt_wellness,7,4.0,clean,1228
sonnet,first_person,vibe_energy_healer,alt_wellness,8,4.0,clean,1225
sonnet,first_person,vibe_energy_healer,alt_wellness,10,4.5,clean,1337
sonnet,first_person,vibe_energy_healer,alt_wellness,9,5.5,clean,1430
sonnet,first_person,vibe_energy_healer,alt_wellness,11,4.0,clean,1654
sonnet,first_person,vibe_energy_healer,alt_wellness,12,4.0,clean,1283
sonnet,first_person,vibe_energy_healer,alt_wellness,13,4.0,clean,1202
sonnet,first_person,vibe_energy_healer,alt_wellness,14,4.5,clean,1575
sonnet,first_person,vibe_energy_healer,alt_wellness,16,4.0,clean,1319
sonnet,first_person,vibe_energy_healer,alt_wellness,17,4.0,clean,1378
sonnet,first_person,vibe_energy_healer,alt_wellness,15,4.5,clean,1543
sonnet,first_person,vibe_energy_healer,alt_wellness,18,5.0,clean,1619
sonnet,first_person,vibe_energy_healer,alt_wellness,19,3.5,clean,1175
sonnet,first_person,vibe_essential_oils,crunchy,0,4.0,clean,1148
sonnet,first_person,vibe_essential_oils,crunchy,1,4.0,clean,1359
sonnet,first_person,vibe_essential_oils,crunchy,3,4.5,clean,1401
sonnet,first_person,vibe_essential_oils,crunchy,2,4.0,clean,1311
sonnet,first_person,vibe_essential_oils,crunchy,4,4.0,clean,1528
sonnet,first_person,vibe_essential_oils,crunchy,6,4.5,clean,1390
sonnet,first_person,vibe_essential_oils,crunchy,5,5.5,clean,1869
sonnet,first_person,vibe_essential_oils,crunchy,7,4.0,clean,1431
sonnet,first_person,vibe_essential_oils,crunchy,9,4.0,clean,1408
sonnet,first_person,vibe_essential_oils,crunchy,8,4.5,clean,1500
sonnet,first_person,vibe_essential_oils,crunchy,10,5.0,clean,1158
sonnet,first_person,vibe_essential_oils,crunchy,11,4.5,clean,1047
sonnet,first_person,vibe_essential_oils,crunchy,12,4.5,clean,1191
sonnet,first_person,vibe_essential_oils,crunchy,13,4.0,clean,1219
sonnet,first_person,vibe_essential_oils,crunchy,15,4.5,clean,1189
sonnet,first_person,vibe_essential_oils,crunchy,14,5.0,clean,1411
sonnet,first_person,vibe_essential_oils,crunchy,16,4.0,clean,1566
sonnet,first_person,vibe_essential_oils,crunchy,19,4.0,clean,1331
sonnet,first_person,vibe_essential_oils,crunchy,17,4.0,clean,1660
sonnet,first_person,vibe_essential_oils,crunchy,18,4.0,clean,1452
sonnet,first_person,vibe_family_drama,chaotic_life,0,5.5,clean,1215
sonnet,first_person,vibe_family_drama,chaotic_life,1,4.5,clean,1235
sonnet,first_person,vibe_family_drama,chaotic_life,2,4.5,clean,1535
sonnet,first_person,vibe_family_drama,chaotic_life,5,4.5,clean,1209
sonnet,first_person,vibe_family_drama,chaotic_life,3,5.0,clean,1268
sonnet,first_person,vibe_family_drama,chaotic_life,4,4.0,clean,1297
sonnet,first_person,vibe_family_drama,chaotic_life,6,4.5,clean,1106
sonnet,first_person,vibe_family_drama,chaotic_life,7,6.0,clean,1419
sonnet,first_person,vibe_family_drama,chaotic_life,8,4.5,clean,1309
sonnet,first_person,vibe_family_drama,chaotic_life,10,5.5,clean,1246
sonnet,first_person,vibe_family_drama,chaotic_life,9,4.5,clean,1480
sonnet,first_person,vibe_family_drama,chaotic_life,11,4.0,clean,1350
sonnet,first_person,vibe_family_drama,chaotic_life,12,4.5,clean,1424
sonnet,first_person,vibe_family_drama,chaotic_life,13,4.5,clean,1296
sonnet,first_person,vibe_family_drama,chaotic_life,15,4.0,clean,1322
sonnet,first_person,vibe_family_drama,chaotic_life,16,4.5,clean,1220
sonnet,first_person,vibe_family_drama,chaotic_life,14,5.0,clean,1370
sonnet,first_person,vibe_family_drama,chaotic_life,17,5.0,clean,1362
sonnet,first_person,vibe_family_drama,chaotic_life,18,5.5,clean,1501
sonnet,first_person,vibe_family_drama,chaotic_life,19,5.0,clean,1609
sonnet,first_person,vibe_hsp,personality,0,4.0,clean,1845
sonnet,first_person,vibe_hsp,personality,1,4.0,clean,1480
sonnet,first_person,vibe_hsp,personality,2,3.5,clean,1579
sonnet,first_person,vibe_hsp,personality,3,4.0,clean,1164
sonnet,first_person,vibe_hsp,personality,4,4.0,clean,1151
sonnet,first_person,vibe_hsp,personality,5,4.0,clean,1442
sonnet,first_person,vibe_hsp,personality,6,4.0,clean,1235
sonnet,first_person,vibe_hsp,personality,7,5.5,clean,1299
sonnet,first_person,vibe_hsp,personality,8,4.5,clean,1687
sonnet,first_person,vibe_hsp,personality,9,5.5,clean,1295
sonnet,first_person,vibe_hsp,personality,10,4.0,clean,1460
sonnet,first_person,vibe_hsp,personality,12,4.0,clean,1245
sonnet,first_person,vibe_hsp,personality,11,4.0,clean,1890
sonnet,first_person,vibe_hsp,personality,13,4.0,clean,1745
sonnet,first_person,vibe_hsp,personality,14,4.0,clean,1563
sonnet,first_person,vibe_hsp,personality,15,4.0,clean,1220
sonnet,first_person,vibe_hsp,personality,16,4.0,clean,1399
sonnet,first_person,vibe_hsp,personality,17,4.0,clean,1300
sonnet,first_person,vibe_hsp,personality,18,5.0,clean,1610
sonnet,first_person,vibe_hsp,personality,19,4.0,clean,1210
sonnet,first_person,vibe_manifestation,alt_wellness,0,4.5,clean,1684
sonnet,first_person,vibe_manifestation,alt_wellness,1,5.5,clean,1591
sonnet,first_person,vibe_manifestation,alt_wellness,2,4.5,clean,1421
sonnet,first_person,vibe_manifestation,alt_wellness,3,4.0,clean,1271
sonnet,first_person,vibe_manifestation,alt_wellness,5,5.5,clean,1253
sonnet,first_person,vibe_manifestation,alt_wellness,4,5.5,clean,1280
sonnet,first_person,vibe_manifestation,alt_wellness,7,5.5,clean,1126
sonnet,first_person,vibe_manifestation,alt_wellness,6,9.5,clean,1615
sonnet,first_person,vibe_manifestation,alt_wellness,8,4.5,clean,1404
sonnet,first_person,vibe_manifestation,alt_wellness,11,4.5,clean,1270
sonnet,first_person,vibe_manifestation,alt_wellness,9,4.0,clean,1347
sonnet,first_person,vibe_manifestation,alt_wellness,10,5.5,clean,1461
sonnet,first_person,vibe_manifestation,alt_wellness,12,5.0,clean,1375
sonnet,first_person,vibe_manifestation,alt_wellness,14,5.5,clean,1238
sonnet,first_person,vibe_manifestation,alt_wellness,16,5.5,clean,1278
sonnet,first_person,vibe_manifestation,alt_wellness,13,5.0,clean,1681
sonnet,first_person,vibe_manifestation,alt_wellness,15,5.5,clean,1387
sonnet,first_person,vibe_manifestation,alt_wellness,17,4.5,clean,1429
sonnet,first_person,vibe_manifestation,alt_wellness,18,4.5,clean,1497
sonnet,first_person,vibe_manifestation,alt_wellness,19,5.0,clean,1461
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,1,5.5,clean,1537
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,0,5.5,clean,1295
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,2,4.5,clean,1456
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,3,5.0,clean,1587
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,4,4.0,clean,1716
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,6,5.5,clean,1251
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,5,6.0,clean,1341
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,8,4.0,clean,1416
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,7,5.0,clean,1949
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,10,5.5,clean,1409
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,9,6.0,clean,1675
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,11,5.0,clean,1297
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,12,4.5,clean,1468
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,13,6.0,clean,1700
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,16,4.5,clean,1184
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,14,5.5,clean,1865
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,15,5.0,clean,1651
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,18,4.5,clean,1087
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,17,5.5,clean,1934
sonnet,first_person,vibe_mercury_retrograde,chaotic_life,19,4.5,clean,1493
sonnet,first_person,vibe_people_pleaser,personality,0,4.0,clean,1262
sonnet,first_person,vibe_people_pleaser,personality,1,4.5,clean,1372
sonnet,first_person,vibe_people_pleaser,personality,2,4.0,clean,1531
sonnet,first_person,vibe_people_pleaser,personality,3,5.5,clean,1535
sonnet,first_person,vibe_people_pleaser,personality,5,4.0,clean,1723
sonnet,first_person,vibe_people_pleaser,personality,4,6.0,clean,1412
sonnet,first_person,vibe_people_pleaser,personality,6,5.0,clean,1747
sonnet,first_person,vibe_people_pleaser,personality,7,5.0,clean,1737
sonnet,first_person,vibe_people_pleaser,personality,8,4.0,clean,1893
sonnet,first_person,vibe_people_pleaser,personality,9,5.5,clean,1456
sonnet,first_person,vibe_people_pleaser,personality,12,4.0,clean,1434
sonnet,first_person,vibe_people_pleaser,personality,11,4.0,clean,1310
sonnet,first_person,vibe_people_pleaser,personality,10,5.0,clean,1584
sonnet,first_person,vibe_people_pleaser,personality,13,4.0,clean,1371
sonnet,first_person,vibe_people_pleaser,personality,14,4.0,clean,1416
sonnet,first_person,vibe_people_pleaser,personality,15,5.0,clean,1575
sonnet,first_person,vibe_people_pleaser,personality,16,4.0,clean,1246
sonnet,first_person,vibe_people_pleaser,personality,17,4.0,clean,1302
sonnet,first_person,vibe_people_pleaser,personality,18,5.0,clean,1405
sonnet,first_person,vibe_people_pleaser,personality,19,4.5,clean,1275
sonnet,first_person,vibe_perfectionist,personality,0,4.5,clean,1260
sonnet,first_person,vibe_perfectionist,personality,1,4.0,clean,1475
sonnet,first_person,vibe_perfectionist,personality,2,4.0,clean,1278
sonnet,first_person,vibe_perfectionist,personality,3,4.0,clean,1321
sonnet,first_person,vibe_perfectionist,personality,4,4.0,clean,1227
sonnet,first_person,vibe_perfectionist,personality,6,3.5,clean,1070
sonnet,first_person,vibe_perfectionist,personality,5,3.5,clean,1545
sonnet,first_person,vibe_perfectionist,personality,7,4.0,clean,1337
sonnet,first_person,vibe_perfectionist,personality,8,3.5,clean,1447
sonnet,first_person,vibe_perfectionist,personality,10,4.0,clean,1414
sonnet,first_person,vibe_perfectionist,personality,9,5.0,clean,1695
sonnet,first_person,vibe_perfectionist,personality,11,4.0,clean,1481
sonnet,first_person,vibe_perfectionist,personality,12,4.0,clean,1344
sonnet,first_person,vibe_perfectionist,personality,13,4.0,clean,1223
sonnet,first_person,vibe_perfectionist,personality,15,3.5,clean,1286
sonnet,first_person,vibe_perfectionist,personality,14,4.0,clean,1476
sonnet,first_person,vibe_perfectionist,personality,16,4.0,clean,1433
sonnet,first_person,vibe_perfectionist,personality,17,4.0,clean,1360
sonnet,first_person,vibe_perfectionist,personality,18,4.0,clean,1400
sonnet,first_person,vibe_perfectionist,personality,19,4.0,clean,1374
sonnet,first_person,vibe_quantified_self,biohacker,0,5.5,clean,1534
sonnet,first_person,vibe_quantified_self,biohacker,1,5.5,clean,1721
sonnet,first_person,vibe_quantified_self,biohacker,4,5.0,clean,1227
sonnet,first_person,vibe_quantified_self,biohacker,2,4.0,clean,1258
sonnet,first_person,vibe_quantified_self,biohacker,5,4.5,clean,1434
sonnet,first_person,vibe_quantified_self,biohacker,3,5.5,clean,1662
sonnet,first_person,vibe_quantified_self,biohacker,6,4.5,clean,1731
sonnet,first_person,vibe_quantified_self,biohacker,7,4.0,clean,1355
sonnet,first_person,vibe_quantified_self,biohacker,8,5.0,clean,1497
sonnet,first_person,vibe_quantified_self,biohacker,9,4.0,clean,1427
sonnet,first_person,vibe_quantified_self,biohacker,10,4.5,clean,1460
sonnet,first_person,vibe_quantified_self,biohacker,11,4.0,clean,1422
sonnet,first_person,vibe_quantified_self,biohacker,12,5.0,clean,1556
sonnet,first_person,vibe_quantified_self,biohacker,13,5.0,clean,1433
sonnet,first_person,vibe_quantified_self,biohacker,15,4.0,clean,1134
sonnet,first_person,vibe_quantified_self,biohacker,14,4.0,clean,1271
sonnet,first_person,vibe_quantified_self,biohacker,16,4.5,clean,1378
sonnet,first_person,vibe_quantified_self,biohacker,17,4.0,clean,1242
sonnet,first_person,vibe_quantified_self,biohacker,18,5.0,clean,1313
sonnet,first_person,vibe_quantified_self,biohacker,19,4.5,clean,1328
sonnet,first_person,vibe_raw_milk,biohacker,0,5.5,clean,1593
sonnet,first_person,vibe_raw_milk,biohacker,2,4.0,clean,1477
sonnet,first_person,vibe_raw_milk,biohacker,1,6.5,clean,1545
sonnet,first_person,vibe_raw_milk,biohacker,4,5.5,clean,1136
sonnet,first_person,vibe_raw_milk,biohacker,3,6.0,clean,1842
sonnet,first_person,vibe_raw_milk,biohacker,5,6.0,clean,1750
sonnet,first_person,vibe_raw_milk,biohacker,6,9.5,clean,1589
sonnet,first_person,vibe_raw_milk,biohacker,7,6.0,clean,1548
sonnet,first_person,vibe_raw_milk,biohacker,8,5.5,clean,1482
sonnet,first_person,vibe_raw_milk,biohacker,9,6.5,clean,1599
sonnet,first_person,vibe_raw_milk,biohacker,10,5.5,clean,1821
sonnet,first_person,vibe_raw_milk,biohacker,11,5.5,clean,1670
sonnet,first_person,vibe_raw_milk,biohacker,13,6.0,clean,1375
sonnet,first_person,vibe_raw_milk,biohacker,12,6.5,clean,1652
sonnet,first_person,vibe_raw_milk,biohacker,14,5.5,clean,1501
sonnet,first_person,vibe_raw_milk,biohacker,15,5.5,clean,1523
sonnet,first_person,vibe_raw_milk,biohacker,18,5.5,clean,1543
sonnet,first_person,vibe_raw_milk,biohacker,16,6.0,clean,2162
sonnet,first_person,vibe_raw_milk,biohacker,17,6.0,clean,1973
sonnet,first_person,vibe_raw_milk,biohacker,19,5.0,clean,1607
sonnet,first_person,vibe_supplements,biohacker,0,4.5,clean,1295
sonnet,first_person,vibe_supplements,biohacker,1,4.5,clean,1206
sonnet,first_person,vibe_supplements,biohacker,2,4.5,clean,1407
sonnet,first_person,vibe_supplements,biohacker,4,5.0,clean,1335
sonnet,first_person,vibe_supplements,biohacker,3,6.0,clean,1561
sonnet,first_person,vibe_supplements,biohacker,6,6.0,clean,1453
sonnet,first_person,vibe_supplements,biohacker,5,4.5,clean,1627
sonnet,first_person,vibe_supplements,biohacker,7,5.5,clean,1425
sonnet,first_person,vibe_supplements,biohacker,8,5.0,clean,1282
sonnet,first_person,vibe_supplements,biohacker,9,5.5,clean,1545
sonnet,first_person,vibe_supplements,biohacker,10,5.5,clean,1644
sonnet,first_person,vibe_supplements,biohacker,11,5.5,clean,1219
sonnet,first_person,vibe_supplements,biohacker,12,6.5,clean,1633
sonnet,first_person,vibe_supplements,biohacker,13,5.5,clean,1293
sonnet,first_person,vibe_supplements,biohacker,14,5.5,clean,1643
sonnet,first_person,vibe_supplements,biohacker,16,5.0,clean,1625
sonnet,first_person,vibe_supplements,biohacker,15,5.0,clean,1488
sonnet,first_person,vibe_supplements,biohacker,17,4.5,clean,1494
sonnet,first_person,vibe_supplements,biohacker,18,5.5,clean,1413
sonnet,first_person,vibe_supplements,biohacker,19,4.5,clean,1381
sonnet,first_person,vibe_work_stressful,chaotic_life,0,4.0,clean,1438
sonnet,first_person,vibe_work_stressful,chaotic_life,1,6.0,clean,1432
sonnet,first_person,vibe_work_stressful,chaotic_life,2,5.5,clean,1167
sonnet,first_person,vibe_work_stressful,chaotic_life,3,4.5,clean,1420
sonnet,first_person,vibe_work_stressful,chaotic_life,4,5.5,clean,1222
sonnet,first_person,vibe_work_stressful,chaotic_life,5,4.5,clean,1179
sonnet,first_person,vibe_work_stressful,chaotic_life,6,4.5,clean,1287
